# Tracker Misalignments from MisalignTracker.C, parameters:
# twist 0.001 rad
# parallelogram angle 0.001 rad
# zsqueeze 1 mm
# rsqueeze 0.5 mm
# trackerangle 0.001 rad
# trackerpos 5 mm
# planeangle = 0.001 rad
# planepos = 1 mm
# panelangle = 0.0001 rad
# panelposv = 0.1 mm
# panelposw = 0.2 mm
# wiredV = 0.05 mm
# wiredW = 0.075 mm
# twistval = -0.000701062 rad
# xparallelval = -2.28864e-05 mm
# yparallelval = 0.000784431 mm
# zsqueezeval = 0.0373737 mm
# rsqueezeval = 0.0831656 mm

#
#
#
TABLE TrkAlignTracker
#row, strawid, dx, dy, dz, rx, ry, rz
22, 0_0_22, 0.0301262, -0.0369561, 0.0163901, -0.0298387, 0.00481036, 0.0029482, -0.000798742, -0.0217266
23, 0_0_23, 0.00859786, -0.00170798, 0.0139502, 0.0956562, -0.0420317, -0.0565963, -0.0946532, 0.115681
24, 0_0_24, -0.0265865, -0.00177909, 0.0483737, 0.110141, 0.0815785, -0.0247106, -0.0341336, -0.00969483
25, 0_0_25, 0.0263811, -0.0432399, -0.0234095, 0.0271709, -0.0552156, 0.0624014, -0.0387069, -0.0545957
26, 0_0_26, 0.0163018, -0.0695963, -0.133423, 0.0402075, 0.0609318, -0.0245866, -0.0385753, 0.0191421
27, 0_0_27, 0.0593923, -0.0212586, 0.0538806, 0.0847917, -0.0198741, -0.00234006, 0.0118921, -0.0561374
28, 0_0_28, -0.0465267, 0.0543826, -0.0319184, -0.0208717, 0.0164646, -0.00977139, 0.00450298, 0.0231307
29, 0_0_29, 0.0495485, -0.0963606, 0.0470831, 0.0368167, 0.0381049, 0.0489781, -0.0795349, 0.0903505
30, 0_0_30, 0.0730999, -0.095895, 0.0652326, -0.0680448, -0.0368504, -0.0146763, -0.0263005, -0.015096
31, 0_0_31, -0.006219, -0.082253, -0.0342578, -0.000564573, -0.0847889, 0.0895784, -0.0479286, 0.00782447
32, 0_0_32, 0.0518842, 0.0520152, -0.0587853, -0.048867, 0.0138308, -0.14214, -0.0356341, 0.0394969
33, 0_0_33, 0.03444, -0.0358275, 0.00586961, 0.0410948, 0.0494179, 0.0286719, -0.0552928, -0.00832285
34, 0_0_34, -0.0271593, 0.00550829, -0.0127094, -0.0586562, 0.036326, -0.103584, 0.0211853, -0.0232774
35, 0_0_35, 0.0368229, 0.0631065, 0.0642791, 0.0401332, -0.00131958, -0.134251, 0.116572, -0.0509171
36, 0_0_36, -0.0601235, -0.0415095, -0.0533309, -0.062957, 0.0415144, 0.0646642, 0.0226881, 0.0238824
37, 0_0_37, -0.0240409, -0.0518724, -0.0322056, 0.0646782, 0.0438861, -0.0227188, -0.0201238, 0.0788316
38, 0_0_38, 0.0405596, 0.0530095, 0.0191071, -0.0290238, 0.0227744, 0.0247995, 0.0258295, -0.0316076
39, 0_0_39, -0.0584747, -0.0707954, 0.0709186, 0.0319939, 0.0137554, 0.0231404, 0.0294795, 0.137596
40, 0_0_40, 0.0172238, -0.121428, -0.0285324, 0.0668231, 0.00920835, -0.0874874, -0.0747299, -0.00672074
41, 0_0_41, 0.0499432, -0.0203978, -0.0173154, -0.0283704, -0.0299316, 0.0335968, -0.0675734, 0.0643625
42, 0_0_42, 0.0421992, 0.201694, -0.0115131, -0.0474101, -0.0874044, 0.00369927, -0.0243701, 0.0371557
43, 0_0_43, 0.0428074, -0.0359526, -0.0737264, 0.0194627, 0.0619041, -0.0202671, 0.0191227, -0.0439114
44, 0_0_44, -0.0532421, 0.0407429, -0.0557528, -0.0811882, 0.00868313, -0.074142, 0.0110026, -0.142972
45, 0_0_45, 0.0220204, 0.0380509, -0.0818505, -0.104551, -0.00758523, 0.00521433, -0.072886, -0.0592591
46, 0_0_46, 0.0183164, 0.136269, 0.0246103, 0.0379794, 0.0293121, 0.0343592, -0.019265, -0.0158394
47, 0_0_47, -0.0477348, -0.0100507, -0.0288448, 0.0562807, 0.00933005, -0.0218822, -0.00289422, 0.0294952
48, 0_0_48, 0.0919053, 0.0125495, 0.0775173, -0.0519199, -0.0117646, 0.0306445, 0.0888888, 0.0752596
49, 0_0_49, -0.0142043, -0.0744015, 0.076068, -0.0708586, 0.0247116, 0.0387964, -0.0159453, -0.0893605
50, 0_0_50, -0.030807, -0.083541, 0.038906, 0.0897919, -0.0287897, 0.0416571, -0.0289312, 0.0883572
51, 0_0_51, 0.0166171, 0.0736264, 0.063176, -0.0812927, -0.0159215, 0.0644964, -0.0589686, 0.042366
52, 0_0_52, 0.054304, -0.128511, -0.00235563, -0.0359426, -0.0583364, -0.0270108, -0.066127, 0.103331
53, 0_0_53, 0.0759378, 0.0327875, 0.0293463, -0.0159612, 0.018794, 0.0723538, -0.0140827, -0.103386
54, 0_0_54, -0.0216175, 0.084309, 0.0280367, -0.0792635, -0.0437519, -0.0927192, 0.0118363, 0.0324182
55, 0_0_55, 0.0647457, 0.0652914, 0.0884256, 0.0127747, 0.010252, 0.0388825, 0.0485926, -0.0163444
56, 0_0_56, -0.0378501, 0.0105702, 0.0326411, 0.0763865, 0.0233392, -0.0353554, -0.0352462, 0.148087
57, 0_0_57, -0.0225448, 0.0896176, -0.0380913, 0.0300285, 0.0562151, 0.0307684, -0.00964523, 0.136629
58, 0_0_58, -0.0230202, -0.0815813, 0.009025, 0.0597239, 0.0125365, -0.0955182, 0.0179963, 0.12251
59, 0_0_59, -0.0168496, -0.0260142, 0.0850567, -0.224812, 0.0381297, 0.184182, -0.0440195, 0.0228184
60, 0_0_60, -0.0037842, -0.0680406, 0.0681366, 0.0481826, 0.0141402, 0.0501549, 0.0108658, 0.134771
61, 0_0_61, 0.0560291, -0.0236421, 0.0433342, -0.0742837, 0.0343567, -0.0214792, 0.0272667, 0.0393417
62, 0_0_62, 0.00963711, -0.0960951, -0.00846548, -0.0137183, 0.0101786, 0.054542, 0.0456641, 0.067646
63, 0_0_63, 0.075573, -0.0882401, 0.0108545, 0.0835399, 0.0157911, -0.11214, 0.0960456, 0.0206904
64, 0_0_64, -0.0451665, 0.100502, 0.00773593, 0.0111521, 0.0778443, -0.0327395, -0.00711403, 0.0422719
65, 0_0_65, -0.0236463, 0.0213997, -0.0514081, 0.0555233, 0.0434268, 0.0326052, -0.0388128, 0.0139628
66, 0_0_66, -0.0628472, 0.064274, 0.0710659, 0.0346134, 0.0186628, 0.17223, -0.0303348, 0.00672856
67, 0_0_67, -0.0225834, -0.098616, 0.034616, -0.17484, 0.0667667, -0.120104, 0.00233983, -0.0608603
68, 0_0_68, 0.0178001, -0.0295995, 0.00866031, -0.0115726, 0.0103585, 0.00810008, 0.0731824, 0.0525711
69, 0_0_69, -0.00569357, -0.04737, 0.0097707, 0.140295, 0.0993965, 0.186467, -0.0147417, 0.178881
70, 0_0_70, 0.0189761, -0.126291, -0.0563601, 0.0325229, -0.0945787, -0.0161955, 0.0382788, 0.0599223
71, 0_0_71, -0.0251446, 0.0698728, 0.0374567, -0.0564759, 0.0343383, -0.0252925, -0.0124359, -0.0164752
72, 0_0_72, 0.0198005, -0.0874713, 0.0227224, 0.0493853, -0.0331807, -0.0705878, -0.0152379, 0.0517486
73, 0_0_73, 0.0844845, -0.0523974, 0.0350789, 0.00976217, -0.0833821, 0.0915553, 0.0652829, -0.0580841
74, 0_0_74, -0.0320408, -0.00190942, -0.0363333, -0.0886328, 0.0106904, 0.137501, 0.0355011, 0.0549304
75, 0_0_75, 0.0878606, 0.0172992, 0.0564472, 0.0645981, -0.0139015, -0.064453, -0.0299812, -0.0296389
76, 0_0_76, -0.0314552, 0.0537816, 0.0325126, 0.130173, 0.0034876, 0.0162413, -0.0652892, -0.136217
77, 0_0_77, 0.0379813, 0.0953607, 0.0119731, -0.0150015, -0.065396, -0.0012902, -0.0695826, 0.109049
78, 0_0_78, 0.0473383, -0.0153684, -0.0589466, -0.0242901, -0.019056, -0.0020545, -0.102293, 0.00688107
79, 0_0_79, -0.0519751, 0.0520419, 0.0015465, -0.00259473, -0.0446432, -0.0418668, -0.0287461, 0.0923817
80, 0_0_80, -0.0337501, 0.06729, 0.0224303, -0.019268, 0.00941163, 0.0259951, 0.0867371, 0.115885
81, 0_0_81, 0.0593999, -0.0102644, -0.00158122, 0.0535254, -0.0521504, 0.168558, 0.0487586, -0.162945
82, 0_0_82, -0.0165435, 0.0697377, -0.0731486, -0.0136816, -0.0597675, 0.0773408, 0.0349143, 0.057272
83, 0_0_83, -0.0852861, -0.0898551, -0.0027114, -0.0744839, 0.0740013, 0.00785368, -0.0104386, 0.0999648
84, 0_0_84, -0.0428591, 0.0831171, -0.114582, -0.0111007, -0.0364923, 0.149755, 0.0711987, 0.0212927
85, 0_0_85, 0.0375164, -0.0938166, 0.0409137, -0.0160531, -0.0117832, 0.115837, -0.00520304, 0.121967
86, 0_0_86, -0.0530838, -0.0589917, -0.0301514, -0.142857, 0.0364515, 0.030837, 0.0237162, -0.0462988
87, 0_0_87, 0.0662121, 0.0733139, -0.059213, -0.041403, 0.0471862, 0.0261296, -0.0508337, 0.0521115
88, 0_0_88, -0.032939, 0.0407244, -0.0331733, 0.086867, -0.00287546, 0.0329059, -0.0408651, 0.0491631
89, 0_0_89, 0.0551134, -0.0893685, 0.0454009, 0.13459, 0.037294, 0.0370283, 0.0183176, -0.0504504
90, 0_0_90, -0.0263531, 0.181532, 0.04074, 0.0264782, 0.00142971, -0.0522889, -0.0216846, 0.0561535
91, 0_0_91, 0.00636373, -0.106805, 0.0342897, -0.0492706, 0.0279281, 0.0371843, 0.0354391, -0.0404311
92, 0_0_92, 0.0114183, -0.0695234, -0.0291208, -0.0192953, 0.0965717, -0.0313269, -0.0533476, 0.0398292
93, 0_0_93, 0.0295252, -0.0556272, -0.0119612, 0.0630155, -0.057607, 0.049099, -0.0354944, -0.0274183
94, 0_0_94, -0.0176927, 0.092689, -0.0345052, 0.086884, -0.0316746, -0.0405179, 0.0541006, -0.013766
95, 0_0_95, 0.00749337, -0.0120507, 0.0328508, -0.120143, 0.0259727, 0.112631, 0.0846486, -0.0515881
96, 0_1_0, -0.0442624, 0.00394035, -0.00220902, -0.0898178, -0.00862203, -0.0344698, -0.0351627, -0.104707
97, 0_1_1, -0.0405003, 0.00989218, -0.0173499, 0.0554687, 0.015227, -0.0283662, -0.0929066, 0.0852355
98, 0_1_2, -0.00937041, 0.0422872, -0.0308228, 0.0121016, -0.0206908, 0.02473, 0.015639, -0.0185915
99, 0_1_3, 0.0124627, 0.0644313, 0.0190702, 0.0637899, -0.0644175, -0.0572693, 0.069163, 0.0670585
100, 0_1_4, -0.0105452, 0.0100019, -0.124273, 0.111275, 0.0190045, 0.0754461, -0.0519603, 0.0292154
101, 0_1_5, 0.00879261, 0.019613, -0.0585301, -0.0751832, -0.116956, -0.041771, 0.115867, -0.0467617
102, 0_1_6, -0.0106073, 0.0162786, 0.0578795, 0.101509, 0.0262497, 0.0324219, -0.0231802, -0.0414091
103, 0_1_7, -0.0520415, -0.053627, -0.0301424, -0.0411802, -0.0224786, -0.108493, 0.0582019, 0.0367977
104, 0_1_8, -0.0693454, -0.117789, -0.0388543, 0.094952, 0.0409533, -0.0474087, 0.0179, 0.0392149
105, 0_1_9, -0.0615772, 0.0636431, -0.0854076, -0.143702, -0.0277258, 0.0356677, 0.132025, -0.0424011
106, 0_1_10, -0.0137539, 0.0209764, 0.0283927, -0.0240621, -0.0270131, 0.0466641, 0.077465, 0.135055
107, 0_1_11, -0.111349, -0.0599608, 0.00299133, 0.0468954, 0.0409673, -0.0110076, 0.0176769, 0.0382979
108, 0_1_12, 0.00411024, -0.0110053, -0.0769828, 0.0128921, 0.023779, 0.0091649, 0.0141258, 0.114591
109, 0_1_13, -0.0915959, -0.035608, -0.0445166, 0.038937, 0.0494213, -0.00817831, 0.000666147, -0.0666593
110, 0_1_14, -0.0780911, -0.0510132, 0.020317, -0.0421288, -0.0104761, 0.111554, -0.00367157, 0.0491872
111, 0_1_15, 0.0962931, -0.0776806, -0.0123527, -0.0620506, 0.0528645, -0.0675703, -0.0697961, 0.0357033
112, 0_1_16, 0.0663587, -0.13326, 0.0156267, 0.153853, 0.0239194, -0.157696, 0.0132026, 0.0554393
113, 0_1_17, -0.0318503, 0.036726, 0.0311907, 0.0971786, -0.00482233, 0.0759017, -0.0246624, 0.013465
114, 0_1_18, 0.0349323, -0.0250999, -0.0169538, -0.0644081, 0.0111408, -0.0523852, 0.0193686, -0.0298025
115, 0_1_19, 0.0892869, -0.0196128, -0.0189676, 0.0482883, 0.0667022, -0.0143674, 0.0348486, 0.128458
116, 0_1_20, 0.0829185, 0.0633948, 0.00630898, -0.0973172, 0.0273682, -0.0627701, -0.0459429, -0.0187438
117, 0_1_21, -0.0745774, 0.06947, -0.0323269, -0.0434214, -0.00128753, 0.037459, 0.0823244, -0.0319952
118, 0_1_22, 0.0389918, 0.0789348, 0.00840781, 0.0169892, -0.0233595, 0.0511939, -0.0513524, -0.0407441
119, 0_1_23, -0.00491482, 0.132359, 0.0308208, -0.0546568, 0.0223575, -0.0584614, 0.016887, -0.0131486
120, 0_1_24, 0.0610246, -0.0217745, -0.0365479, 0.00810632, -0.029492, 0.0656026, 0.0883815, 0.037319
121, 0_1_25, 0.0483521, 0.0430961, -0.0112066, -0.0347294, -0.0336634, -0.0129808, -0.0229907, -0.0612772
122, 0_1_26, -0.00312966, -0.0427694, 0.0104087, -0.0441278, -0.0813299, -0.095047, 0.0352479, -0.0769581
123, 0_1_27, -0.0432197, -0.112307, 0.0333029, -0.118439, 0.00484457, -0.0292689, -0.0311143, 0.108039
124, 0_1_28, -0.0387433, -0.0054733, -0.0340875, -0.0643408, 0.160372, -0.0126043, 0.0457618, 0.00750715
125, 0_1_29, 0.00110726, -0.134489, 0.0255306, 0.0750277, -0.00287018, -0.0147161, -0.0281561, -0.0259323
126, 0_1_30, -0.0644353, -0.0141367, 0.0645373, -0.0498997, 0.01018, -0.0603938, -0.00403051, 0.0669163
127, 0_1_31, 0.0254557, -0.00461797, 0.0373128, 0.041, -0.00302406, -0.0197959, -0.0195823, -0.0272676
128, 0_1_32, 0.00837085, 0.0296067, -0.0642183, -0.0780339, -0.0164492, -0.063144, -0.0363412, -0.0623752
129, 0_1_33, -1.78748e-05, -0.0949303, -0.0418288, -0.101324, -0.00380166, 0.0629306, -0.0168222, 0.0492228
130, 0_1_34, -0.0167547, -0.0187638, -0.0360508, -0.00727397, 0.0158693, -0.0618149, 0.08573, 0.0360104
131, 0_1_35, -0.0262759, 0.1676, 0.00316139, 0.107241, 0.00584832, 0.0672328, 0.031134, 0.00715855
132, 0_1_36, 0.00286863, -0.0442274, 0.0204064, -0.0104537, -0.0105885, 0.0342773, 0.00808402, -0.0935625
133, 0_1_37, -0.00486041, 0.00430688, 0.0803574, -0.17125, -0.10308, 0.020836, -0.0499357, 0.021896
134, 0_1_38, -0.00922288, -0.0213804, -0.0477373, 0.0236683, 0.0803306, -0.10444, 0.0947501, -0.0720396
135, 0_1_39, 0.0773527, -0.0208198, 0.00899513, -0.0149338, 0.061645, 0.0852746, 0.0148653, -0.0685408
136, 0_1_40, 0.0675107, -0.0546562, -0.00167795, -0.0694096, 0.0191098, -0.0443888, 0.0254958, 0.0905038
137, 0_1_41, 0.0124411, 0.0491957, 0.00657854, -0.052126, -0.0323006, 0.0416867, 0.00247933, -0.0471524
138, 0_1_42, 0.00835987, -0.125333, 0.0250153, -0.0182624, 0.0357878, -0.0768737, -0.0228836, -0.0705814
139, 0_1_43, -0.0248252, 0.0282173, 0.0346246, 0.00886464, -0.0856339, 0.194446, -0.0455498, -0.104115
140, 0_1_44, 0.0279021, 0.100708, -0.0389622, -0.0537549, 0.00809287, -0.0728664, 0.0578521, 0.106131
141, 0_1_45, 0.00583055, -0.0812168, 0.00464256, -0.0822155, -0.0158616, -0.0222941, -0.022138, -0.0421587
142, 0_1_46, -0.00934739, -0.0573071, 0.0208853, 0.0885431, -0.0733204, -0.0507296, 0.0284274, 0.126669
143, 0_1_47, -0.04313, -0.0259385, 0.0705106, -0.0282637, -0.0948684, -0.0011499, -0.0590075, -0.0192313
144, 0_1_48, -0.0396086, 0.029871, 0.0124844, 0.147062, -0.0111012, -0.172303, 0.0299581, 0.0718998
145, 0_1_49, 0.0267134, -0.0799151, 0.000216786, 0.0295299, 0.0335421, 0.00123389, 0.00463235, -0.116732
146, 0_1_50, -0.079595, 0.00233403, -0.0326939, 0.0231535, 0.0300655, 0.00788348, 0.010301, -0.0554713
147, 0_1_51, -0.0859646, -0.031905, 0.0746546, 0.133499, 0.0766943, -0.0313855, -0.0204791, -0.00372816
148, 0_1_52, -0.0159559, -0.0976205, 0.013198, 0.0259758, 0.0155816, 0.00751316, -0.0126887, 0.00468638
149, 0_1_53, -0.0383205, -0.131861, 0.0523759, 0.0961522, -0.0136545, 0.0286968, 0.0322121, 0.0806378
150, 0_1_54, -0.0603479, -0.0120314, 0.0232555, -0.0594904, 0.00949687, -0.0210078, -0.00239199, -0.104523
151, 0_1_55, 0.0169177, -0.105711, 0.100912, -0.0875756, -0.0685004, 0.0525421, -0.0258379, -0.0657322
152, 0_1_56, -0.0194173, -0.0360268, 0.112893, 0.00141889, -0.0312609, -0.0485399, 0.0958116, -0.0519605
153, 0_1_57, 0.0754395, 0.0202978, 0.0614798, -0.0208544, 0.0236253, -0.158643, -0.025075, -0.0845595
154, 0_1_58, 0.100565, -0.00447231, 0.0894541, 0.103026, -0.0210788, 0.0218623, 0.0697206, -0.000485984
155, 0_1_59, -0.034656, -0.119112, -0.0194832, 0.103916, -0.0802977, 0.0152081, 0.0451123, 0.0448143
156, 0_1_60, 0.0487697, -0.0402865, -0.0111463, 0.0183821, -0.0143388, -0.0390569, -0.0167234, -0.0399237
157, 0_1_61, -0.0197411, -0.0236284, -0.0312108, 0.0106506, -0.00440345, -0.00778236, 0.040525, -0.0190141
158, 0_1_62, -0.0183093, -0.027122, 0.0831916, 0.127725, 0.0802992, 0.0522744, -0.0187119, 0.0788765
159, 0_1_63, 0.000967608, -0.013364, 0.0134573, -0.0833768, -0.0300473, 0.00444156, 0.00944274, -0.0172848
160, 0_1_64, -0.0803778, 0.0541416, -0.0904526, -0.0143841, 0.0244233, -0.0409368, -0.0349944, 0.0833402
161, 0_1_65, -0.00517767, -0.00143261, -0.0173658, -0.0440976, 0.0237756, 0.033096, 0.0744496, -0.0466765
162, 0_1_66, -0.0844751, -0.0401237, 0.132183, -0.0616407, 0.120575, 0.00904273, 0.0142176, 0.0782592
163, 0_1_67, 0.0988271, 0.0220671, 0.06818, 0.0155458, -0.0177951, 0.0434775, 0.0532613, -0.169016
164, 0_1_68, 0.0499158, 0.0384331, 0.087332, 0.00394055, 0.0203023, 0.00543262, -0.102276, -0.0580126
165, 0_1_69, 0.0332864, -0.0949622, 0.0176327, 0.0683175, -0.0353863, 0.0116765, 0.0229573, -0.13848
166, 0_1_70, -0.0204413, -0.0364142, -0.0219507, -0.035367, 0.0627095, 0.0411002, -0.00523102, -0.073603
167, 0_1_71, 0.0251886, 0.0536525, -0.0395882, -0.154133, -0.0156146, -0.101451, 0.000720789, 0.0909128
168, 0_1_72, -0.00970949, -0.118155, -0.0298239, 0.0242827, 0.0857952, -0.203291, -0.00374175, 0.0102801
169, 0_1_73, -0.0824691, -0.0150147, 0.076723, 0.127184, 0.0182256, 0.0336922, -0.0582874, 0.0404147
170, 0_1_74, 0.0523041, 0.0572102, -0.0777694, -0.00995857, 0.0103321, 0.065859, -0.0572993, 0.00914626
171, 0_1_75, 0.0363721, 0.0550117, -0.00288398, 0.0141921, -0.0211397, -0.0699819, 0.015989, -0.103056
172, 0_1_76, -0.0272898, -0.0331401, -0.0221183, -0.0468531, 0.0728313, -0.0814335, -0.0939267, -0.0864196
173, 0_1_77, -0.00509393, 0.0061769, -0.0668765, -0.110296, -0.000242424, 0.0674211, 0.0315417, -0.0117608
174, 0_1_78, 0.0115329, 0.0301791, -0.105755, -0.0885718, 0.0602456, -0.0299889, 0.0649683, 0.0134087
175, 0_1_79, -0.065848, 0.088029, 0.0898666, 0.123687, 0.0446335, 0.0198517, -0.0156902, -0.0576037
176, 0_1_80, 0.0500901, -0.0150358, -0.0610816, -0.052557, 0.0693511, -0.0660931, -0.0662172, -0.179169
177, 0_1_81, 0.0317919, 0.0411587, 0.00983642, -0.0712798, -0.0152725, -0.0851529, -0.05609, -0.0134143
178, 0_1_82, -0.11254, -0.0537804, 0.0246406, 0.00999588, -0.0251819, -0.0514344, 0.0132935, 0.107736
179, 0_1_83, 0.0465427, -0.0172837, 0.0199486, -0.118483, -0.0709848, 0.0868689, 0.0322227, 0.0154358
180, 0_1_84, 0.0989149, -0.092792, -0.0732596, 0.103421, 0.055929, -0.0615088, 0.0116612, -0.0543941
181, 0_1_85, -0.0253589, -0.0485353, -0.0792785, -0.0980725, 0.0175586, -0.167067, -0.00187945, 0.0101149
182, 0_1_86, -0.0401616, 0.00987969, -0.00785942, 0.0368517, 0.051052, 0.0257053, 0.0124084, -0.0473587
183, 0_1_87, -0.0298196, 0.077193, -0.0485345, 0.109387, 0.0206353, -0.0553741, -0.013761, -0.0714532
184, 0_1_88, -0.00671711, 0.12948, -0.00274453, -0.00989133, -0.0353425, -0.00583676, -0.0262309, 0.0365812
185, 0_1_89, 0.0718924, 0.0105229, 0.0839481, 0.0894534, -0.077269, -0.0486754, -0.0526221, -0.0285032
186, 0_1_90, -0.0827849, -0.0311078, -0.0201179, 0.0674464, -0.0419629, -0.123634, 0.0432715, -0.109413
187, 0_1_91, 0.0331738, -0.0339763, 0.0625894, -0.0407141, -0.0627796, -0.0329326, 0.0387541, 0.0574682
188, 0_1_92, 0.0217655, -0.034493, 0.0362351, -0.0563996, 0.102833, -0.0281692, -0.00105445, -0.0219437
189, 0_1_93, 0.0522368, -0.0172006, 0.045516, -0.161443, -0.00792109, -0.0462278, 0.0357418, 0.0459654
190, 0_1_94, 0.120228, 0.0445817, 0.0121547, 0.115171, 0.0446117, 0.114094, 0.0176929, -0.153397
191, 0_1_95, 0.0255545, 0.0239724, 0.0312996, 0.029195, 0.0186708, 0.025729, 0.042435, -0.114751
192, 0_2_0, -0.0235836, -0.0679068, -0.0477635, -0.110085, -0.0438073, -0.000660156, 0.0252896, 0.128218
193, 0_2_1, 0.0301155, -0.0408539, 0.00281821, -0.00388808, -0.0787827, -0.0794728, -0.0311528, 0.125798
194, 0_2_2, 0.0279519, 0.0161475, 0.0282697, 0.00629645, 0.0837503, 0.0484099, 0.0500316, 0.0102845
195, 0_2_3, -0.0630204, 0.0513617, -0.0708606, -0.0431524, -0.0322308, -0.0887074, 0.0175202, -0.0281152
196, 0_2_4, 0.0124082, 0.0959661, 0.0201877, -0.0495617, -0.0743729, -0.0965765, 0.00740098, 0.10622
197, 0_2_5, -0.0700457, 0.160483, -0.0180246, 0.128305, -0.0555457, 0.053468, 0.0415961, -0.0726905
198, 0_2_6, 0.0532448, 0.13458, -0.0911558, -0.000312451, 0.0798673, 0.0700496, 0.0394162, 0.033643
199, 0_2_7, -0.00620531, 0.0494858, 0.0362796, -0.0437723, -0.0744117, 0.0120809, -0.016436, -0.00414097
200, 0_2_8, -0.0598556, 0.00928911, -0.017549, 0.0664152, 0.0666271, -0.0147017, -0.0331221, -0.0946823
201, 0_2_9, 0.0143791, -0.0306953, -0.0033943, -0.101207, -0.00832465, 0.0721366, -0.0136661, -0.0759879
202, 0_2_10, 0.0429069, 0.0412787, -0.0687333, 0.0244564, -0.0221867, 0.00186962, 0.0297966, 0.0683754
203, 0_2_11, -0.0138176, 0.000465556, -0.013667, -0.11555, 0.073351, -0.0987944, -0.0808691, -0.0696966
204, 0_2_12, 0.043738, 0.0884277, 0.0515903, -0.0255175, 0.0392281, 0.102986, 0.0609504, 0.0727105
205, 0_2_13, -0.00199561, 0.0426065, 0.0897137, 0.0420238, 0.0367559, -0.000362598, -0.0907129, 0.0652648
206, 0_2_14, 0.0313539, -0.0330893, 0.0276708, 0.077871, 0.000547622, -0.0216548, 0.0227951, 0.0240941
207, 0_2_15, 0.101146, -0.072487, 0.11228, -0.0685657, -0.0330398, 0.0249644, 0.0270633, -0.0835988
208, 0_2_16, 0.0115435, 0.0785801, 0.00762284, 0.0722396, -0.00667033, 0.0651357, 0.0393658, -0.0321608
209, 0_2_17, -0.119764, 0.00778281, -0.000734933, -0.0371877, 0.0559566, -0.00861703, -0.0359672, -0.0122379
210, 0_2_18, -0.116876, -0.122684, 0.0409533, 0.133685, -0.0568406, -0.0582049, -0.00290132, 0.0211175
211, 0_2_19, -0.0556491, -0.00347607, -0.0441279, 0.116839, 0.0779035, 0.171926, -0.01996, 0.0563091
212, 0_2_20, 0.050794, -0.09351, 0.0134118, 0.0589708, 0.0194236, 0.00413028, -0.134164, 0.0405719
213, 0_2_21, -0.0267031, 0.0210219, -0.0356124, 0.0395057, -0.0377052, -0.149532, -0.0121953, -0.0807742
214, 0_2_22, -0.0815076, -0.0247472, -0.0409923, 0.00487923, 0.000948809, -0.141888, 0.044409, 0.0417811
215, 0_2_23, 0.105509, 0.0137709, -0.0214928, 0.0141934, 0.0109502, 0.0989914, 0.0372341, 0.0329914
216, 0_2_24, 0.0254973, 0.103711, 0.0467599, 0.0533725, -0.015051, -0.0496056, 0.04383, 0.126601
217, 0_2_25, 0.0296778, -0.122119, 0.00157872, -0.0301498, 0.0263882, 0.0851257, -0.0488163, -0.108322
218, 0_2_26, 0.0603106, 0.0202214, 0.0276694, 0.0435849, -0.00338786, -0.161017, -0.0664983, 0.208656
219, 0_2_27, 0.0102552, -0.162773, -0.0874453, 0.127909, 0.0273991, -0.0866168, -0.00641743, 0.00797695
220, 0_2_28, -0.0236871, -0.0988701, -0.0125304, -0.011643, 0.0291962, 0.0122156, 0.0284278, 0.0409541
221, 0_2_29, 0.0455742, -0.00529426, -0.0442447, -0.0126395, 0.000655491, 0.0124323, 0.0470335, 0.104738
222, 0_2_30, -0.0619503, -0.0497425, -0.0604606, 0.0989826, 0.0269762, 0.0664301, -0.0792716, 0.0457289
223, 0_2_31, -0.0302177, -0.0343089, -0.0230671, -0.00522985, -0.0126362, 0.00904447, -0.0313232, -0.029066
224, 0_2_32, 0.0107505, -0.0758477, -0.0281899, -0.0113391, -0.0280354, 0.0493106, 0.0842463, 0.0915684
225, 0_2_33, -0.0433106, -0.017978, 0.0399093, -0.119381, 0.0192124, -0.108824, 0.0322057, 0.038941
226, 0_2_34, -0.00800336, -0.109908, -0.0522758, -0.121715, -0.00951635, -0.0615216, -0.011194, 0.0440381
227, 0_2_35, -0.00720079, 0.0268676, -0.00250211, 0.0846047, 0.0609143, 0.0936278, -0.0288309, -0.0198883
228, 0_2_36, -0.0930122, 0.0305952, -0.0418356, -0.0760212, -0.0198384, -0.171626, 0.0416427, 0.0730398
229, 0_2_37, -0.0927192, 0.0720567, 0.00179186, -0.0864128, 0.0261152, -0.0319397, -0.00563591, 0.0134734
230, 0_2_38, -0.00388704, 0.0228534, -0.0170133, -0.0983647, 0.0522636, 0.0167969, -0.0421125, 0.138962
231, 0_2_39, 0.0108289, -0.0514053, -0.0566793, 0.148304, 0.02397, 0.017891, 0.000247404, -0.00883176
232, 0_2_40, 0.00960827, -0.0157701, -0.0204729, 0.0610291, 0.099024, 0.0043525, 0.0427432, 0.0298008
233, 0_2_41, 0.0952659, 0.0881885, -0.012867, 0.0295237, 0.00934718, 0.0674719, -0.000109324, 0.0873447
234, 0_2_42, 0.0917212, 0.0929337, -0.0600367, -0.0399298, 0.0313915, -0.0528018, 0.0430386, 0.0784276
235, 0_2_43, 0.0391647, -0.113421, 0.0494275, -0.0287885, 0.0383387, 0.0633561, 0.0701662, 0.00642215
