# Tracker With No Misalignments
#
#
#
 TABLE TrkAlignTracker
#row, strawid, dx, dy, dz, rx, ry, rz
8942, 15_3_14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8943, 15_3_15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8944, 15_3_16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8945, 15_3_17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8946, 15_3_18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8947, 15_3_19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8948, 15_3_20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8949, 15_3_21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8950, 15_3_22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8951, 15_3_23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8952, 15_3_24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8953, 15_3_25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8954, 15_3_26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8955, 15_3_27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8956, 15_3_28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8957, 15_3_29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8958, 15_3_30, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8959, 15_3_31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8960, 15_3_32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8961, 15_3_33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8962, 15_3_34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8963, 15_3_35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8964, 15_3_36, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8965, 15_3_37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8966, 15_3_38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8967, 15_3_39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8968, 15_3_40, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8969, 15_3_41, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8970, 15_3_42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8971, 15_3_43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8972, 15_3_44, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8973, 15_3_45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8974, 15_3_46, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8975, 15_3_47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8976, 15_3_48, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8977, 15_3_49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8978, 15_3_50, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8979, 15_3_51, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8980, 15_3_52, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8981, 15_3_53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8982, 15_3_54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8983, 15_3_55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8984, 15_3_56, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8985, 15_3_57, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8986, 15_3_58, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8987, 15_3_59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8988, 15_3_60, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8989, 15_3_61, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8990, 15_3_62, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8991, 15_3_63, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8992, 15_3_64, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8993, 15_3_65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8994, 15_3_66, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8995, 15_3_67, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8996, 15_3_68, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8997, 15_3_69, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8998, 15_3_70, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8999, 15_3_71, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9000, 15_3_72, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9001, 15_3_73, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9002, 15_3_74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9003, 15_3_75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9004, 15_3_76, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9005, 15_3_77, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9006, 15_3_78, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9007, 15_3_79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9008, 15_3_80, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9009, 15_3_81, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9010, 15_3_82, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9011, 15_3_83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9012, 15_3_84, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9013, 15_3_85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9014, 15_3_86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9015, 15_3_87, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9016, 15_3_88, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9017, 15_3_89, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9018, 15_3_90, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9019, 15_3_91, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9020, 15_3_92, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9021, 15_3_93, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9022, 15_3_94, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9023, 15_3_95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9024, 15_4_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9025, 15_4_1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9026, 15_4_2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9027, 15_4_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9028, 15_4_4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9029, 15_4_5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9030, 15_4_6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9031, 15_4_7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9032, 15_4_8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9033, 15_4_9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9034, 15_4_10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9035, 15_4_11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9036, 15_4_12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9037, 15_4_13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9038, 15_4_14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9039, 15_4_15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9040, 15_4_16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9041, 15_4_17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9042, 15_4_18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9043, 15_4_19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9044, 15_4_20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9045, 15_4_21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9046, 15_4_22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9047, 15_4_23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9048, 15_4_24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9049, 15_4_25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9050, 15_4_26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9051, 15_4_27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9052, 15_4_28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9053, 15_4_29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9054, 15_4_30, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9055, 15_4_31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9056, 15_4_32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9057, 15_4_33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9058, 15_4_34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9059, 15_4_35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9060, 15_4_36, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9061, 15_4_37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9062, 15_4_38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9063, 15_4_39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9064, 15_4_40, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9065, 15_4_41, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9066, 15_4_42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9067, 15_4_43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9068, 15_4_44, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9069, 15_4_45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9070, 15_4_46, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9071, 15_4_47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9072, 15_4_48, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9073, 15_4_49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9074, 15_4_50, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9075, 15_4_51, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9076, 15_4_52, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9077, 15_4_53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9078, 15_4_54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9079, 15_4_55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9080, 15_4_56, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9081, 15_4_57, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9082, 15_4_58, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9083, 15_4_59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9084, 15_4_60, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9085, 15_4_61, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9086, 15_4_62, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9087, 15_4_63, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9088, 15_4_64, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9089, 15_4_65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9090, 15_4_66, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9091, 15_4_67, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9092, 15_4_68, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9093, 15_4_69, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9094, 15_4_70, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9095, 15_4_71, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9096, 15_4_72, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9097, 15_4_73, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9098, 15_4_74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9099, 15_4_75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9100, 15_4_76, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9101, 15_4_77, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9102, 15_4_78, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9103, 15_4_79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9104, 15_4_80, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9105, 15_4_81, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9106, 15_4_82, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9107, 15_4_83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9108, 15_4_84, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9109, 15_4_85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9110, 15_4_86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9111, 15_4_87, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9112, 15_4_88, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9113, 15_4_89, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9114, 15_4_90, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9115, 15_4_91, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9116, 15_4_92, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9117, 15_4_93, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9118, 15_4_94, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9119, 15_4_95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9120, 15_5_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9121, 15_5_1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9122, 15_5_2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9123, 15_5_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9124, 15_5_4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9125, 15_5_5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9126, 15_5_6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9127, 15_5_7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9128, 15_5_8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9129, 15_5_9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9130, 15_5_10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9131, 15_5_11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9132, 15_5_12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9133, 15_5_13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9134, 15_5_14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9135, 15_5_15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9136, 15_5_16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9137, 15_5_17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9138, 15_5_18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9139, 15_5_19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9140, 15_5_20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9141, 15_5_21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9142, 15_5_22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9143, 15_5_23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9144, 15_5_24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9145, 15_5_25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9146, 15_5_26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9147, 15_5_27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9148, 15_5_28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9149, 15_5_29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9150, 15_5_30, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9151, 15_5_31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9152, 15_5_32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9153, 15_5_33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9154, 15_5_34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9155, 15_5_35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9156, 15_5_36, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9157, 15_5_37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9158, 15_5_38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9159, 15_5_39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9160, 15_5_40, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9161, 15_5_41, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9162, 15_5_42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9163, 15_5_43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9164, 15_5_44, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9165, 15_5_45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9166, 15_5_46, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9167, 15_5_47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9168, 15_5_48, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9169, 15_5_49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9170, 15_5_50, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9171, 15_5_51, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9172, 15_5_52, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9173, 15_5_53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9174, 15_5_54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9175, 15_5_55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9176, 15_5_56, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9177, 15_5_57, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9178, 15_5_58, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9179, 15_5_59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9180, 15_5_60, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9181, 15_5_61, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9182, 15_5_62, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9183, 15_5_63, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9184, 15_5_64, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9185, 15_5_65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9186, 15_5_66, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9187, 15_5_67, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9188, 15_5_68, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9189, 15_5_69, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9190, 15_5_70, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9191, 15_5_71, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9192, 15_5_72, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9193, 15_5_73, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9194, 15_5_74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9195, 15_5_75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9196, 15_5_76, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9197, 15_5_77, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9198, 15_5_78, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9199, 15_5_79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9200, 15_5_80, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9201, 15_5_81, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9202, 15_5_82, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9203, 15_5_83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9204, 15_5_84, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9205, 15_5_85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9206, 15_5_86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9207, 15_5_87, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9208, 15_5_88, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9209, 15_5_89, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9210, 15_5_90, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9211, 15_5_91, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9212, 15_5_92, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9213, 15_5_93, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9214, 15_5_94, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9215, 15_5_95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9216, 16_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9217, 16_0_1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9218, 16_0_2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9219, 16_0_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
